,Artist,Name,Genre,Peak.position,Weeks.on.chart,Avg.rank,Date,Energy,Danceability,Tempo,Valence
195,ADELE,ALL I ASK,"UK,POP",100.0,1.0,77.0,2015,0.28,0.591,141.916,0.348
196,ADELE,CHASING PAVEMENTS,"BLUES,UK,SOUL,POP,ROCK",21.0,7.0,75.57142857142857,2008,0.47,0.616,80.03,0.325
197,ADELE,HELLO,"ADULT ALTERNATIVE,ADULT CONTEMPORARY,BALLAD,PIANO,SOUL,MEMES,UK,POP",1.0,26.0,8.153846153846153,2015,0.43,0.578,78.991,0.288
198,ADELE,REMEDY,"UK,POP",100.0,1.0,87.0,2015,0.3,0.405,162.355,0.24
199,ADELE,ROLLING IN THE DEEP,"POP,BLUES,ADULT ALTERNATIVE,ADULT CONTEMPORARY,BLUE-EYED SOUL,SOUL",1.0,65.0,24.723076923076924,2010,0.457,0.799,105.006,0.528
200,ADELE,RUMOUR HAS IT,"BLUES,ADULT ALTERNATIVE,BLUE-EYED SOUL,SOUL,POP,R&;B,ROCK",16.0,27.0,50.7037037037037,2011,0.749,0.612,120.052,0.574
201,ADELE,SET FIRE TO THE RAIN,"BALLAD,ROCK,SOUL,UK,POP",1.0,43.0,36.44186046511628,2011,0.67,0.603,107.993,0.446
202,ADELE,SKYFALL,"ORCHESTRAL,ADULT ALTERNATIVE,SOUNDTRACK,UK,ROCK,POP,SCREEN,THEME SONG",8.0,20.0,54.65,2012,0.552,0.346,75.881,0.0789
203,ADELE,SOMEONE LIKE YOU,"EASY LISTENING,SOUL POP,ADULT ALTERNATIVE,ADULT CONTEMPORARY,BALLAD,PIANO,POP,SOUL",1.0,39.0,21.615384615384617,2011,0.319,0.556,135.187,0.294
204,ADELE,TURNING TABLES,"SOUL,PIANO,BALLAD,POP,R&;B",63.0,3.0,81.33333333333333,2011,0.446,0.353,155.476,0.211
205,ADELE,WATER UNDER THE BRIDGE,"ADULT ALTERNATIVE,ADULT CONTEMPORARY,BALLAD,DISCO,TROPICAL HOUSE,TRIP-HOP,UK,POP",26.0,22.0,48.45454545454545,2015,0.833,0.59,94.963,0.538
206,ADELE,WHEN WE WERE YOUNG,"PIANO,BALLAD,SOUL,UK,POP",14.0,20.0,40.75,2015,0.595,0.376,144.361,0.265
207,AEROSMITH,JADED,"ALTERNATIVE ROCK,HARD ROCK,ROCK",7.0,20.0,24.2,2000,0.684,0.553,164.067,0.805
208,AFROJACK,AS YOUR FRIEND,"DANCE,POP,ELECTRONIC,R&;B,RAP",88.0,3.0,91.66666666666667,2013,0.761,0.654,128.033,0.805
209,AFROJACK,TEN FEET TALL,"POP,ELECTRONIC",100.0,1.0,100.0,2014,0.861,0.523,127.049,0.346
210,AFROMAN,BECAUSE I GOT HIGH,"COMEDY,MEMES,RAP",13.0,10.0,45.4,2000,0.341,0.802,166.01,0.849
211,AKON,ANGEL,POP,56.0,10.0,83.3,2010,0.737,0.517,122.783,0.831
212,AKON,BEAUTIFUL,"R&;B,RAP",19.0,22.0,31.318181818181817,2009,0.696,0.727,132.077,0.467
213,AKON,BELLY DANCER,"R&;B,RAP",30.0,20.0,53.95,2005,0.479,0.809,100.084,0.508
214,AKON,DON'T MATTER,R&;B,1.0,23.0,18.545454545454547,2006,0.524,0.624,93.017,0.656
215,AKON,GHETTO,"R&;B,RAP",92.0,5.0,95.2,2004,0.614,0.794,80.569,0.663
216,AKON,I WANNA LOVE YOU,"R&;B,RAP",1.0,29.0,22.785714285714285,2006,0.454,0.866,99.985,0.368
217,AKON,I'M SO PAID,"R&;B,RAP",31.0,20.0,55.15,2008,0.817,0.604,93.332,0.681
218,AKON,LOCKED UP,"R&;B,RAP",8.0,27.0,35.888888888888886,2009,0.548,0.625,89.77,0.651
219,AKON,LONELY,"SOUL,RAP,R&;B",4.0,20.0,30.31578947368421,2004,0.534,0.426,119.306,0.133
220,AKON,RIGHT NOW,"R&;B,RAP",8.0,22.0,19.09090909090909,2008,0.87,0.832,138.003,0.566
221,AKON,SMACK THAT,"R&;B,RAP",2.0,30.0,18.448275862068964,2006,0.742,0.939,118.978,0.924
222,AKON,"SORRY, BLAME IT ON ME","R&;B,RAP",7.0,19.0,47.10526315789474,2007,0.651,0.709,176.141,0.543
223,AKON,TROUBLEMAKER,"R&;B,RAP",100.0,1.0,97.0,2008,0.74,0.652,131.476,0.82
224,ALABAMA,GOD MUST HAVE SPENT A LITTLE MORE TIME ON YOU,COUNTRY,29.0,20.0,48.15384615384615,1999,0.509,0.602,84.916,0.259
225,ALABAMA SHAKES,HOLD ON,"ADULT ALTERNATIVE,SOUL,BLUES ROCK,ROOTS,BLUES,ROCK",93.0,2.0,96.5,2011,0.585,0.471,150.719,0.655
226,ALAN JACKSON,A WOMAN'S LOVE,COUNTRY,73.0,12.0,79.83333333333333,2007,0.242,0.499,114.59,0.304
227,ALAN JACKSON,COUNTRY BOY,COUNTRY,49.0,19.0,71.10526315789474,2008,0.684,0.73,139.037,0.564
228,ALAN JACKSON,DRIVE,"COUNTRY,ROCK",28.0,20.0,43.7,2002,0.579,0.713,125.179,0.511
229,ALAN JACKSON,GOOD TIME,COUNTRY,40.0,20.0,66.05,2008,0.767,0.652,132.017,0.73
230,ALAN JACKSON,IT MUST BE LOVE,COUNTRY,37.0,20.0,58.1,2000,0.565,0.916,110.505,0.915
231,ALAN JACKSON,LIKE RED ON A ROSE,COUNTRY,80.0,5.0,88.0,2006,0.315,0.598,96.684,0.172
232,ALAN JACKSON,LITTLE MAN,COUNTRY,39.0,17.0,59.0625,1999,0.41,0.685,141.058,0.707
233,ALAN JACKSON,MONDAY MORNING CHURCH,COUNTRY,54.0,16.0,64.9375,2004,0.26,0.551,135.922,0.153
234,ALAN JACKSON,POP A TOP,COUNTRY,43.0,17.0,67.70588235294117,1999,0.444,0.693,118.077,0.781
235,ALAN JACKSON,REMEMBER WHEN,COUNTRY,29.0,20.0,39.3,2003,0.249,0.446,106.028,0.107
236,ALAN JACKSON,SISSY'S SONG,COUNTRY,61.0,13.0,73.0,2009,0.679,0.609,110.011,0.444
237,ALAN JACKSON,SMALL TOWN SOUTHERN MAN,COUNTRY,42.0,20.0,67.05,2008,0.438,0.683,132.951,0.568
238,ALAN JACKSON,THAT'D BE ALRIGHT,COUNTRY,29.0,20.0,53.25,2002,,,,
239,ALAN JACKSON,THE TALKIN' SONG REPAIR BLUES,COUNTRY,99.0,2.0,99.5,2005,0.607,0.469,202.038,0.59
240,ALAN JACKSON,TOO MUCH OF A GOOD THING,COUNTRY,46.0,13.0,59.61538461538461,2004,0.345,0.717,108.049,0.46
241,ALAN JACKSON,WHEN SOMEBODY LOVES YOU,COUNTRY,52.0,17.0,71.0,2001,0.279,0.441,82.822,0.259
242,ALAN JACKSON,WHERE I COME FROM,COUNTRY,34.0,20.0,56.73684210526316,2001,0.441,0.96,125.22,0.892
243,ALAN JACKSON,WORK IN PROGRESS,COUNTRY,35.0,19.0,61.26315789473684,2002,0.672,0.748,135.257,0.661
244,ALAN JACKSON,WWW.MEMORY,COUNTRY,45.0,15.0,63.4,2000,0.438,0.701,94.077,0.702
245,"ALAN JACKSON, JIMMY BUFFETT",IT'S FIVE O'CLOCK SOMEWHERE,"COUNTRY,ROCK",17.0,20.0,33.5,2003,0.773,0.713,125.194,0.888
246,ALAN WALKER,FADED,"PROGRESSIVE HOUSE,HOUSE,ELECTRONIC,POP",80.0,8.0,92.25,2015,0.651,0.589,90.011,0.166
247,ALANIS MORISSETTE,EVERYTHING,"ALTERNATIVE ROCK,ROCK",76.0,9.0,83.88888888888889,1999,0.761,0.636,93.896,0.736
248,ALANIS MORISSETTE,HANDS CLEAN,ROCK,23.0,20.0,48.3,2002,0.82,0.513,99.952,0.52
249,ALEC BENJAMIN,LET ME DOWN SLOWLY,"POP,REMIX",79.0,9.0,94.66666666666667,2019,0.569,0.655,150.267,0.44
250,ALEJANDRO SANZ,A LA PRIMERA PERSONA,"EN ESPA\XC3\XB1OL,ROCK",100.0,1.0,100.0,1999,0.676,0.615,121.026,0.259
251,ALESSIA CARA,GROWING PAINS,POP,65.0,8.0,80.625,2018,0.946,0.626,103.004,0.679
252,ALESSIA CARA,HERE,"PRODUCER,POP,R&;B",5.0,34.0,29.91176470588235,2015,0.821,0.376,120.462,0.331
253,ALESSIA CARA,HOW FAR I'LL GO,"DISNEY,SOUNDTRACK,POP",56.0,19.0,81.26315789473684,2016,0.307,0.571,83.72,0.108
254,ALESSIA CARA,SCARS TO YOUR BEAUTIFUL,POP,8.0,43.0,32.04651162790697,2015,0.739,0.573,97.085,0.451
255,ALESSIA CARA,WILD THINGS,"CANADA,POP",50.0,20.0,60.65,2016,0.771,0.675,106.043,0.432
256,ALESSO,HEROES,"ELECTRONIC,POP",31.0,20.0,53.95,2014,0.487,0.662,122.057,0.33
257,ALEX CLARE,TOO CLOSE,ROCK,7.0,44.0,36.93181818181818,2011,0.712,0.584,126.043,0.286
258,ALEXANDRA STAN,MR. SAXOBEAT,"DANCE-POP,EURODANCE,DANCE,POP",21.0,20.0,42.0,2010,0.925,0.72,127.004,0.781
259,ALI GATIE,IT'S YOU,R&;B,70.0,2.0,83.5,2019,0.463,0.732,95.971,0.397
260,ALICE DEEJAY,BETTER OFF ALONE,POP,27.0,20.0,51.25,1999,0.931,0.461,143.855,0.834
261,ALICE IN CHAINS,CHECK MY BRAIN,ROCK,92.0,4.0,96.0,2009,0.845,0.441,113.989,0.304
262,ALICE MERTON,NO ROOTS,"ADULT ALTERNATIVE,ADULT CONTEMPORARY,SYNTH-POP,ALTERNATIVE POP,ALTERNATIVE ROCK,POP,DANCE-POP,DANCE,ROCK,ELECTRO-POP,POP-ROCK,ALTERNATIVE",84.0,3.0,93.33333333333333,2016,0.419,0.573,76.592,0.272
263,ALICIA KEYS,A WOMAN'S WORTH,"NEO SOUL,SOUL,POP,R&;B",7.0,20.0,29.35,2002,0.537,0.618,137.773,0.412
264,ALICIA KEYS,DIARY,"R&;B,RAP",8.0,28.0,22.607142857142858,2004,0.262,0.842,138.61,0.745
265,ALICIA KEYS,DOESN'T MEAN ANYTHING,"POP,NEO SOUL,R&;B",60.0,10.0,70.9,2009,0.413,0.635,103.98,0.852
266,ALICIA KEYS,FALLIN',"SINGER-SONGWRITER,EAST COAST,BALLAD,CHART HISTORY,PIANO,SOUL,SOUL POP,POP,R&;B",1.0,34.0,20.941176470588236,2001,0.609,0.652,95.986,0.482
267,ALICIA KEYS,GIRL ON FIRE,"POP,R&;B,RAP",11.0,30.0,25.0,2012,0.706,0.482,92.513,0.144
268,ALICIA KEYS,HOW COME YOU DON'T CALL ME,"SOUL POP,POP,SOUL,R&;B",59.0,9.0,68.44444444444444,2002,0.547,0.835,124.55,0.759
269,ALICIA KEYS,IF I AIN'T GOT YOU,R&;B,4.0,40.0,15.4,2004,0.274,0.535,118.363,0.464
270,ALICIA KEYS,KARMA,"NEO SOUL,R&;B",20.0,29.0,41.5,2004,0.829,0.605,176.103,0.708
271,ALICIA KEYS,LIKE YOU'LL NEVER SEE ME AGAIN,"R&;B,SOUL,SOUL POP,POP",12.0,24.0,27.208333333333332,2007,0.657,0.562,127.808,0.266
272,ALICIA KEYS,NO ONE,"SOUL,SOUL POP,POP,R&;B",1.0,39.0,12.64102564102564,2007,0.549,0.644,90.04,0.167
273,ALICIA KEYS,SUPERWOMAN,"SOUL,POP,R&;B",82.0,7.0,90.57142857142857,2008,0.266,0.427,155.675,0.261
274,ALICIA KEYS,TEENAGE LOVE AFFAIR,"SOUL,SOUL POP,POP,R&;B",54.0,16.0,71.625,2008,0.569,0.738,88.024,0.396
275,ALICIA KEYS,TRY SLEEPING WITH A BROKEN HEART,"R&;B,SOUL,SOUL POP,POP",27.0,20.0,52.75,2009,0.821,0.496,110.977,0.549
276,ALICIA KEYS,UNBREAKABLE,"LIVE,SOUL,SOUL POP,POP,R&;B",34.0,19.0,49.421052631578945,2005,0.429,0.504,83.711,0.33
277,ALICIA KEYS,YOU DON'T KNOW MY NAME,"R&;B,RAP",3.0,20.0,16.473684210526315,2003,0.663,0.264,167.078,0.249
278,ALIEN ANT FARM,SMOOTH CRIMINAL,"ADULT ALTERNATIVE,FUNK ROCK,HARD ROCK,POST-GRUNGE,POP-ROCK,NU-METAL,COVER,ALTERNATIVE METAL,ALTERNATIVE ROCK,ROCK",23.0,20.0,46.8,2001,0.964,0.653,126.928,0.87
279,ALISAN PORTER,DOWN THAT ROAD,"COUNTRY,POP",100.0,1.0,100.0,2016,0.568,0.445,143.717,0.437
280,ALISON GOLD,CHINESE FOOD,ROCK,100.0,1.0,29.0,2013,0.863,0.535,62.195,0.16
281,ALL STAR TRIBUTE,WHAT'S GOING ON,POP,27.0,10.0,59.3,1999,0.453,0.692,92.94,0.55
282,ALOE BLACC,THE MAN,"ADULT CONTEMPORARY,ALTERNATIVE R&;B,ADULT ALTERNATIVE,SOUL POP,SOUL,POP,R&;B",8.0,20.0,22.6,2013,0.974,0.459,144.986,0.546
283,ALPHA REV,NEW MORNING,"ADULT ALTERNATIVE,INDIE ROCK,ROCK",100.0,1.0,100.0,2010,0.574,0.556,161.043,0.575
284,ALVIN AND THE CHIPMUNKS,BAD DAY,POP,67.0,2.0,73.0,1999,0.908,0.533,102.009,0.749
285,ALVIN AND THE CHIPMUNKS,FUNKYTOWN,POP,86.0,2.0,92.5,1999,0.65,0.718,100.845,0.462
286,ALVIN AND THE CHIPMUNKS,THE CHIPMUNK SONG,"CHILDREN&#39;S MUSIC,CHRISTMAS,ROCK",66.0,2.0,68.0,1999,0.207,0.449,141.021,0.275
287,ALVIN AND THE CHIPMUNKS,WITCH DOCTOR,POP,62.0,3.0,72.66666666666667,1999,0.669,0.706,158.433,0.959
288,"ALY, AJ",CHEMICALS REACT,POP,50.0,4.0,71.75,2006,0.739,0.597,132.91,0.398
289,"ALY, AJ",GREATEST TIME OF YEAR,"CHRISTMAS,POP",100.0,1.0,96.0,2006,0.828,0.517,150.957,0.86
290,"ALY, AJ",LIKE WHOA,"ELECTRONIC ROCK,ELECTRO-POP,DISNEY,SOUNDTRACK,ROCK,POP-ROCK,POP",63.0,8.0,80.75,2007,0.806,0.703,120.996,0.844
291,"ALY, AJ",POTENTIAL BREAKUP SONG,"POP,NEW WAVE,ELECTRONIC ROCK,ROCK,POP-ROCK",17.0,17.0,58.529411764705884,2007,0.89,0.572,158.038,0.765
292,"ALY, AJ",RUSH,"DISNEY,POST-GRUNGE,ALTERNATIVE ROCK,ROCK,SOUNDTRACK,POP-ROCK,POP",59.0,11.0,70.63636363636364,2005,0.815,0.548,129.963,0.212
293,AMANDA,EVERYBODY DOESN'T,POP,81.0,6.0,87.0,1999,0.757,0.644,89.993,0.639
294,AMANDA PEREZ,ANGEL,RAP,20.0,20.0,33.75,1999,0.586,0.437,150.14,0.252
295,AMANDA PEREZ,NEVER,POP,79.0,16.0,85.875,1999,0.94,0.728,113.76,0.967
296,AMEL LARRIEUX,GET UP,"SOUL,NEO SOUL,R&;B",97.0,3.0,98.0,2000,0.494,0.631,88.559,0.542
297,AMERICAN AUTHORS,BEST DAY OF MY LIFE,"ADULT ALTERNATIVE,ADULT CONTEMPORARY,POP-ROCK,ALTERNATIVE ROCK,ROCK,INDIE POP,INDIE ROCK,POP",11.0,36.0,33.333333333333336,2013,0.842,0.663,100.007,0.83
298,AMERICAN GIRL,ALL,COUNTRY,27.0,20.0,50.0,2007,0.864,0.7,102.997,0.887
299,AMERICAN HI,FLAVOR OF THE WEAK,"POP-PUNK,PUNK ROCK,ROCK",41.0,20.0,62.25,2001,0.967,0.39,151.944,0.488
300,AMERIE,1 THING,"POP,R&;B",8.0,20.0,38.9,2005,0.961,0.612,129.873,0.867
301,AMERIE,TALKIN' TO ME,R&;B,51.0,15.0,74.13333333333334,2002,0.406,0.744,89.942,0.725
302,AMERIE,WHY DON'T WE FALL IN LOVE,R&;B,23.0,19.0,51.68421052631579,2002,0.773,0.551,90.003,0.649
303,AMINE,CAROLINE,RAP,11.0,28.0,29.535714285714285,2016,0.649,0.618,143.06,0.633
304,AMY WINEHOUSE,REHAB,"ALTERNATIVE R&;B,ADULT ALTERNATIVE,POP,FUNK,SOUL JAZZ,SOUL POP,R&;B,SOUL,ROCK",9.0,20.0,44.7,2006,0.558,0.407,71.815,0.777
305,AMY WINEHOUSE,YOU KNOW I'M NO GOOD,"SOUL JAZZ,SOUL POP,SOUL,ADULT ALTERNATIVE,JAZZ-FUNK,JAZZ,FUNK,ROCK,R&;B,UK,ALTERNATIVE,BLUES",77.0,13.0,88.76923076923077,2007,0.49,0.754,99.993,0.622
306,ANASTACIA,I'M OUTTA LOVE,"DANCE-POP,POP",92.0,3.0,94.66666666666667,2000,0.873,0.709,118.936,0.878
307,ANDREW MCMAHON IN THE WILDERNESS,CECILIA AND THE SATELLITE,"ALTERNATIVE POP,ALTERNATIVE,ADULT ALTERNATIVE,ALTERNATIVE ROCK,SYNTH ROCK,SYNTH-POP,POP-ROCK,ROCK,POP",96.0,3.0,98.0,2014,0.844,0.381,194.0,0.239
308,ANDREW SEELEY,GET'CHA HEAD IN THE GAME,"DISNEY,SOUNDTRACK,POP",23.0,5.0,64.2,2006,0.83,0.913,112.985,0.78
309,ANDY GRAMMER,FINE BY ME,ROCK,84.0,10.0,89.5,2011,0.791,0.583,89.993,0.878
310,ANDY GRAMMER,FRESH EYES,POP,59.0,18.0,78.77777777777777,2016,0.56,0.828,122.054,0.872
311,ANDY GRAMMER,GOOD TO BE ALIVE,POP,62.0,10.0,78.8,2015,0.896,0.797,120.037,0.685
312,ANDY GRAMMER,"HONEY, I'M GOOD.","ROCK,POP",9.0,31.0,29.677419354838708,2014,0.775,0.752,122.014,0.595
313,ANDY GRAMMER,KEEP YOUR HEAD UP,"ROCK,POP",53.0,20.0,65.2,2011,0.778,0.674,90.01,0.816
314,ANDY GRIGGS,I'LL GO CRAZY,COUNTRY,65.0,10.0,71.4,1999,0.457,0.726,90.357,0.561
315,ANDY GRIGGS,IF HEAVEN,COUNTRY,65.0,16.0,77.625,1999,0.553,0.729,78.085,0.935
316,ANDY GRIGGS,SHE THINKS SHE NEEDS ME,COUNTRY,43.0,16.0,67.375,1999,0.568,0.497,138.107,0.386
317,ANDY GRIGGS,SHE'S MORE,COUNTRY,37.0,20.0,59.0,1999,0.528,0.679,99.035,0.274
318,ANDY GRIGGS,TONIGHT I WANNA BE YOUR MAN,COUNTRY,52.0,12.0,67.83333333333333,1999,0.364,0.404,139.493,0.21
319,ANDY GRIGGS,YOU WON'T EVER BE LONELY,COUNTRY,28.0,20.0,80.0,1999,0.617,0.471,182.323,0.491
320,ANDY WILLIAMS,IT'S THE MOST WONDERFUL TIME OF THE YEAR,"CHRISTMAS,HOLIDAY,POP",10.0,10.0,26.555555555555557,1999,0.401,0.447,95.866,0.552
321,ANGEL CITY,LOVE ME RIGHT,POP,95.0,4.0,96.75,1999,0.36,0.714,92.977,0.571
322,"ANGELS, AIRWAVES",THE ADVENTURE,"ROCK,SPACE ROCK,POP-ROCK",55.0,14.0,75.71428571428571,2006,0.878,0.543,144.157,0.189
323,ANGIE MARTINEZ,TAKE YOU HOME,RAP,85.0,5.0,92.2,1999,0.752,0.825,115.152,0.613
324,ANGIE STONE,BROTHA,"SOUL,R&;B",52.0,20.0,73.25,2001,0.434,0.801,132.254,0.661
325,ANGIE STONE,NO MORE RAIN,POP,56.0,17.0,73.41176470588235,1999,0.662,0.698,141.666,0.815
326,ANGIE STONE,WISH I DIDN'T MISS YOU,"NEO SOUL,SOUL,R&;B",79.0,19.0,88.15789473684211,2002,0.755,0.856,123.883,0.842
327,ANITA BAKER,YOU'RE MY EVERYTHING,"R&;B,SOUL,JAZZ,SOUL JAZZ,SOUL POP,POP",74.0,20.0,89.6,2004,0.591,0.415,88.068,0.263
328,ANNA KENDRICK,CUPS,POP,6.0,44.0,45.09090909090909,2013,0.499,0.863,129.975,0.969
329,ANNA NALICK,BREATHE,"BALLAD,SOUNDTRACK,POP-ROCK,POP,ROCK",45.0,34.0,60.470588235294116,2004,0.7,0.636,88.817,0.924
330,ANNASOPHIA ROBB,KEEP YOUR MIND WIDE OPEN,POP,100.0,1.0,90.0,1999,0.562,0.559,111.383,0.633
331,ANNE HATHAWAY,I DREAMED A DREAM,"POP,MUSICALS",69.0,3.0,78.66666666666667,1999,0.286,0.264,84.065,0.14
332,ANNIE LENNOX,I PUT A SPELL ON YOU,"COVER,SOUNDTRACK,SCREEN,POP",100.0,1.0,97.0,2014,0.366,0.567,174.014,0.299
333,ANNIE LENNOX,MANY RIVERS TO CROSS,POP,100.0,1.0,80.0,1999,0.363,0.633,126.099,0.338
334,ANTHONY HAMILTON,CAN'T LET GO,"SOUL,R&;B",71.0,19.0,85.10526315789474,2005,0.787,0.655,87.015,0.4
335,ANTHONY HAMILTON,CHARLENE,"BALLAD,NEO SOUL,SOUL,R&;B",19.0,22.0,33.54545454545455,2004,0.689,0.535,154.066,0.97
336,"ANTOINE DODSON, THE GREGORY BROTHERS",BED INTRUDER SONG,"MEMES,NEWS,YOUTUBE,RAP",89.0,3.0,91.66666666666667,2010,0.783,0.692,75.998,0.879
337,"ANUEL AA, KAROL G",SECRETO,"PUERTO RICO,POP,REGGAETON,EN ESPA\XC3\XB1OL,LATIN MUSIC,LATIN URBAN",68.0,11.0,86.0,2019,0.803,0.807,91.987,0.706
338,"ANUEL AA, ROMEO SANTOS",ELLA QUIERE BEBER,"PUERTO RICO,DANCEHALL,LATIN URBAN,LATIN TRAP,LATIN POP,LATIN MUSIC,EN ESPA\XC3\XB1OL,POP",61.0,20.0,77.3,2018,0.665,0.75,95.239,0.697
339,ANYA MARINA,WHATEVER YOU LIKE,POP,100.0,1.0,88.0,1999,0.652,0.408,138.644,0.653
340,APOCALYPTICA,I DON'T CARE,ROCK,78.0,16.0,88.8125,2008,0.938,0.55,133.99,0.433
341,ARCADE FIRE,REFLEKTOR,"DISCO,ART ROCK,BAROQUE POP,ALTERNATIVE DANCE,DANCE-POP,INDIE ROCK,ROCK",100.0,1.0,99.0,2013,0.717,0.585,111.563,0.636
342,ARCTIC MONKEYS,DO I WANNA KNOW?,"BRITISH ROCK,UK,ADULT ALTERNATIVE,SOUNDTRACK,PSYCHEDELIC ROCK,BLUES ROCK,INDIE ROCK,ALTERNATIVE ROCK,ROCK",70.0,20.0,79.1,2013,0.532,0.548,85.03,0.405
343,ARIANA GRANDE,7 RINGS,"MEMES,TRAP,R&;B,POP",1.0,23.0,6.565217391304348,2019,0.317,0.778,140.048,0.327
344,ARIANA GRANDE,BABY I,"R&;B,POP",21.0,3.0,58.333333333333336,2013,0.796,0.724,101.975,0.542
345,ARIANA GRANDE,BAD IDEA,"TRAP,ALTERNATIVE R&;B,R&;B",27.0,3.0,57.333333333333336,2019,0.806,0.511,162.04,0.41
346,ARIANA GRANDE,BE ALRIGHT,POP,100.0,1.0,43.0,2016,0.456,0.813,108.801,0.587
347,ARIANA GRANDE,BEST MISTAKE,"RAP,R&;B,POP",49.0,2.0,71.5,2014,0.578,0.654,143.867,0.233
348,ARIANA GRANDE,BLOODLINE,"DANCEHALL,REGGAE,R&;B,POP",22.0,3.0,56.0,2019,0.665,0.758,151.976,0.643
349,ARIANA GRANDE,BREAK FREE,"ELECTRO-POP,DANCE,POP",4.0,22.0,17.818181818181817,2014,0.702,0.687,129.956,0.284
350,ARIANA GRANDE,"BREAK UP WITH YOUR GIRLFRIEND, I'M BORED","TRAP,TRIP-HOP,LO-FI,R&;B,POP",2.0,20.0,19.85,2019,0.554,0.726,169.999,0.335
351,ARIANA GRANDE,BREATHIN,"DANCE-POP,ELECTRO-POP,R&;B,POP",12.0,25.0,32.08,2018,0.656,0.568,100.049,0.364
352,ARIANA GRANDE,DANGEROUS WOMAN,"POP-ROCK,POP,R&;B",8.0,21.0,18.61904761904762,2016,0.602,0.664,134.049,0.289
353,ARIANA GRANDE,EVERYDAY,"ELECTRO-POP,TRAP,RAP,POP",55.0,7.0,72.57142857142857,2016,0.733,0.637,131.004,0.431
354,ARIANA GRANDE,EVERYTIME,"TRAP,ALTERNATIVE R&;B,R&;B,POP",100.0,1.0,62.0,2018,0.614,0.71,148.152,0.658
355,ARIANA GRANDE,FAKE SMILE,"NEO SOUL,TRAP,R&;B,POP",26.0,2.0,41.5,2019,0.619,0.45,83.3,0.427
356,ARIANA GRANDE,FOCUS,POP,7.0,13.0,33.92307692307692,2015,0.876,0.671,100.016,0.8
357,ARIANA GRANDE,GHOSTIN,"DREAM-POP,BALLAD,R&;B,POP",25.0,2.0,43.5,2019,0.364,0.287,103.777,0.11
358,ARIANA GRANDE,GOD IS A WOMAN,"FEMINISM,ALTERNATIVE R&;B,ELECTRO-POP,TRAP,R&;B,POP",8.0,22.0,23.772727272727273,2018,0.658,0.602,145.031,0.268
359,ARIANA GRANDE,GOODNIGHT N GO,"TRAP,SYNTH-POP,ELECTRO-POP,R&;B,POP",100.0,1.0,87.0,2018,0.454,0.708,110.963,0.24
360,ARIANA GRANDE,IMAGINE,"BALLAD,TRAP,NEO SOUL,ALTERNATIVE R&;B,R&;B,POP",21.0,8.0,61.75,2018,0.454,0.85,129.953,0.14
361,ARIANA GRANDE,IN MY HEAD,"ALTERNATIVE R&;B,TRAP,R&;B,POP",38.0,2.0,56.0,2019,0.6,0.662,134.979,0.331
362,ARIANA GRANDE,INTO YOU,"ELECTRO-POP,POP",13.0,24.0,33.125,2016,0.734,0.623,107.853,0.37
363,ARIANA GRANDE,LAST CHRISTMAS,"CHRISTMAS,POP",100.0,1.0,96.0,2013,0.8,0.504,205.945,0.789
364,ARIANA GRANDE,LET ME LOVE YOU,"TRAP,R&;B,RAP,POP",100.0,1.0,99.0,2016,0.716,0.649,99.988,0.163
365,ARIANA GRANDE,MAKE UP,"R&;B,POP",48.0,2.0,71.5,2019,0.714,0.671,105.137,0.477
366,ARIANA GRANDE,NASA,"TRAP,R&;B,POP",17.0,3.0,43.666666666666664,2019,0.458,0.747,75.029,0.47
367,ARIANA GRANDE,NEEDY,"R&;B,POP",14.0,4.0,53.5,2019,0.309,0.647,87.045,0.195
368,ARIANA GRANDE,NO TEARS LEFT TO CRY,"ELECTRO-POP,SYNTH-POP,POP,DANCE-POP",3.0,27.0,17.48148148148148,2018,0.713,0.699,121.993,0.354
369,ARIANA GRANDE,ONE LAST TIME,"UK,POP",13.0,20.0,32.35,2015,0.42,0.449,176.989,0.41
370,ARIANA GRANDE,PETE DAVIDSON,"TRAP,ALTERNATIVE R&;B,R&;B,POP",100.0,1.0,99.0,2018,0.31,0.652,119.913,0.304
371,ARIANA GRANDE,PROBLEM,"AUSTRALIA,SCREEN,PRODUCER,DANCE-POP,R&;B,RAP,POP",2.0,25.0,11.48,2014,0.805,0.66,103.008,0.625
372,ARIANA GRANDE,R.E.M,"DOO-WOP,NEO SOUL,R&;B,POP",100.0,1.0,72.0,2018,0.485,0.831,80.022,0.622
373,ARIANA GRANDE,RIGHT THERE,"RAP,R&;B,POP",84.0,8.0,92.125,2013,0.834,0.621,156.095,0.561
374,ARIANA GRANDE,SANTA TELL ME,"R&;B,CHRISTMAS,POP",42.0,5.0,62.6,2014,0.621,0.525,191.9,0.591
375,ARIANA GRANDE,SIDE TO SIDE,"REGGAE,RAP,POP",4.0,28.0,14.607142857142858,2016,0.338,0.689,128.012,0.568
376,ARIANA GRANDE,SWEETENER,"R&;B,TRAP,POP",100.0,1.0,55.0,2018,0.459,0.721,119.914,0.46
377,ARIANA GRANDE,"THANK U, NEXT","DREAM-POP,MEMES,R&;B,POP",1.0,28.0,14.0,2018,0.662,0.743,107.027,0.408
378,ARIANA GRANDE,THE LIGHT IS COMING,"RAP,POP",89.0,2.0,92.0,2018,0.547,0.877,99.034,0.687
